,,fog,hail,maxtempm,meantempm,meanvism,meanwindspdm,mintempm,precipm,rain,snow,state,thunder,tornado,ArrDelay
03/06/07,ORD,0,0,26,21,15.0,11,17,0.25,1,0,IL,1,0,35.7375886525
03/06/07,PHX,0,0,39,32,16.0,12,25,0,0,0,AZ,0,0,18.0288461538
03/07/07,ANC,0,0,11,8,13.0,8,6,0,0,0,AK,0,0,10.0909090909
03/07/07,ATL,0,0,28,22,14.0,11,18,0,0,0,GA,0,0,-4.56737588652
03/07/07,DEN,0,0,34,26,11.0,16,17,0,0,0,CO,0,0,14.8976377953
03/07/07,DFW,0,0,31,27,16.0,14,24,0,1,0,TX,0,0,47.3307692308
03/07/07,HNL,0,0,31,27,15.0,20,23,T,1,0,HI,0,0,9.29166666667
03/07/07,LAX,0,0,32,26,16.0,3,19,0,0,0,CA,0,0,10.7209302326
03/07/07,LGA,0,0,27,21,16.0,5,16,0,0,0,NY,0,0,-9.79545454545
03/07/07,MCO,0,0,32,28,13.0,5,24,25.65,1,0,FL,1,0,18.9054054054
03/07/07,ORD,0,0,28,22,16.0,12,16,10.16,1,0,IL,1,0,-1.72340425532
03/07/07,PHX,0,0,45,37,16.0,9,29,0,0,0,AZ,0,0,10.1538461538
03/08/07,ANC,0,0,14,12,14.0,11,11,12.95,0,0,AK,0,0,4.0
03/08/07,ATL,0,0,34,27,9.0,3,21,0,0,0,GA,0,0,8.85350318471
03/08/07,DEN,0,0,31,24,11.0,8,18,1.02,1,0,CO,1,0,33.2740740741
03/08/07,DFW,0,0,34,29,15.0,9,24,2.29,1,0,TX,0,0,9.59259259259
03/08/07,HNL,0,0,31,28,16.0,22,24,T,0,0,HI,0,0,2.65384615385
03/08/07,LAX,0,0,29,24,9.0,2,18,0,0,0,CA,0,0,14.2302158273
03/08/07,LGA,1,0,32,26,11.0,7,19,29.21,1,0,NY,0,0,57.4285714286
03/08/07,MCO,0,0,34,28,16.0,10,24,0,0,0,FL,0,0,5.77777777778
03/08/07,ORD,0,0,32,27,16.0,9,21,0,0,0,IL,0,0,12.7021276596
03/08/07,PHX,0,0,41,36,16.0,12,31,T,0,0,AZ,0,0,11.954954955
03/09/07,ANC,0,0,11,10,10.0,32,9,12.19,0,0,AK,0,0,-3.6
03/09/07,ATL,0,0,33,28,13.0,5,23,0,0,0,GA,0,0,-5.24832214765
03/09/07,DEN,0,0,31,23,11.0,8,15,0,0,0,CO,0,0,-0.548872180451
03/09/07,DFW,0,0,33,28,13.0,6,23,19.81,1,0,TX,1,0,1.22962962963
03/09/07,HNL,0,0,32,28,16.0,21,24,0,0,0,HI,0,0,7.25
03/09/07,LAX,0,0,37,31,16.0,2,24,0,0,0,CA,0,0,5.0
03/09/07,LGA,0,0,28,23,16.0,9,18,0,0,0,NY,0,0,-4.52127659574
03/09/07,MCO,0,0,34,29,16.0,8,24,0,0,0,FL,0,0,-5.78260869565
03/09/07,ORD,0,0,31,25,16.0,9,19,0,0,0,IL,0,0,-5.3125
03/09/07,PHX,0,0,43,37,16.0,14,31,0,0,0,AZ,0,0,5.1320754717
03/10/07,ANC,0,0,9,7,15.0,10,4,4.83,0,0,AK,0,0,-6.0
03/10/07,ATL,0,0,26,24,16.0,16,22,0,0,0,GA,0,0,0.877551020408
03/10/07,DEN,0,0,29,18,11.0,10,8,0,0,0,CO,0,0,-2.424
03/10/07,DFW,0,0,33,26,16.0,3,19,0,0,0,TX,0,0,5.72463768116
03/10/07,HNL,0,0,30,27,16.0,20,23,0.25,1,0,HI,0,0,8.42857142857
03/10/07,LAX,0,0,29,22,14.0,2,15,0,0,0,CA,0,0,-2.0157480315
03/10/07,LGA,0,0,26,22,9.0,4,18,0.76,1,0,NY,0,0,8.27173913043
03/10/07,MCO,0,0,33,28,16.0,8,24,0.51,1,0,FL,0,0,1.02941176471
03/10/07,ORD,0,0,23,18,15.0,11,13,0,1,0,IL,0,0,2.29078014184
03/10/07,PHX,0,0,37,31,16.0,7,25,0,0,0,AZ,0,0,-1.92592592593
03/11/07,ANC,0,0,7,4,16.0,21,3,0,0,0,AK,0,0,-9.0
03/11/07,ATL,0,0,21,13,11.0,3,6,0,0,0,GA,0,0,-4.9609375
03/11/07,DEN,0,0,19,9,,14,0,0,0,0,CO,0,0,-6.9619047619
03/11/07,DFW,0,0,28,22,9.0,5,16,0,0,0,TX,0,0,-4.48360655738
03/11/07,HNL,0,0,28,25,14.0,6,22,5.33,1,0,HI,0,0,-3.47826086957
03/11/07,LAX,1,0,25,19,4.0,1,13,0,0,0,CA,0,0,0.582608695652
03/11/07,LGA,0,0,11,9,16.0,15,7,0,0,0,NY,0,0,-19.3731343284
03/11/07,MCO,0,0,25,20,16.0,13,16,0,0,0,FL,0,0,-5.14925373134
03/11/07,ORD,0,0,13,8,16.0,10,2,0,0,0,IL,0,0,-7.45945945946
03/11/07,PHX,0,0,33,24,16.0,5,14,0,0,0,AZ,0,0,0.484536082474
03/12/07,ANC,0,0,4,3,16.0,37,2,0,0,0,AK,0,0,31.0
03/12/07,ATL,0,0,19,11,15.0,19,3,0,1,0,GA,0,0,1.63945578231
03/12/07,DEN,0,0,17,9,11.0,14,1,0,0,0,CO,0,0,8.5811965812
03/12/07,DFW,0,0,17,11,16.0,26,4,0,0,0,TX,0,0,5.21875
03/12/07,HNL,0,0,27,24,15.0,8,22,5.08,1,0,HI,0,0,-8.91304347826
03/12/07,LAX,0,0,24,17,16.0,1,8,0,0,0,CA,0,0,12.9140625
03/12/07,LGA,1,0,8,4,9.0,15,0,7.87,1,0,NY,0,0,31.5903614458
03/12/07,MCO,0,0,28,23,16.0,10,18,0,0,0,FL,0,0,3.42253521127
03/12/07,ORD,0,0,-2,-4,16.0,19,-7,0,0,0,IL,0,0,5.05797101449
03/12/07,PHX,0,0,23,16,16.0,6,8,0,0,0,AZ,0,0,4.33333333333
04/01/07,ANC,0,0,2,0,13.0,18,-1,0.25,0,0,AK,0,0,17.6666666667
04/01/07,ATL,0,0,18,13,14.0,5,9,1.02,1,0,GA,0,0,6.07299270073
04/01/07,DEN,0,0,11,4,7.0,13,-1,0,0,0,CO,0,0,14.1742424242
04/01/07,DFW,1,0,14,12,8.0,16,10,33.78,1,0,TX,1,0,19.1357142857
04/01/07,HNL,0,0,27,24,16.0,31,22,0,1,0,HI,0,0,64.0434782609
04/01/07,LAX,0,0,18,16,10.0,2,13,T,1,0,CA,0,0,8.37903225806
04/01/07,LGA,0,0,13,10,16.0,13,6,0,0,0,NY,0,0,19.2967032967
04/01/07,MCO,1,0,26,22,12.0,6,19,0,0,0,FL,0,0,4.58571428571
04/01/07,ORD,0,0,11,8,13.0,28,4,16.76,1,0,IL,0,0,37.2797202797
04/01/07,PHX,0,0,21,14,16.0,8,7,0,0,0,AZ,0,0,13.4196428571
04/02/07,ANC,0,0,5,4,8.0,58,4,0.51,0,0,AK,0,0,2.5
04/02/07,ATL,0,0,10,3,16.0,10,-3,0,0,0,GA,0,0,1.54074074074
04/02/07,DEN,0,0,8,0,14.0,10,-8,0,0,0,CO,0,0,0.362903225806
04/02/07,DFW,0,0,18,11,16.0,3,3,0,0,0,TX,0,0,1.82945736434
04/02/07,HNL,0,0,24,19,16.0,6,14,0,0,0,HI,0,0,4.33333333333
04/02/07,LAX,0,0,31,22,16.0,2,12,0,0,0,CA,0,0,6.80991735537
04/02/07,LGA,0,0,-2,-5,16.0,16,-8,0,0,0,NY,0,0,5.36470588235
04/02/07,MCO,0,0,16,12,16.0,16,9,0,0,0,FL,0,0,1.12328767123
04/02/07,ORD,0,0,-17,-19,16.0,22,-21,0,0,0,IL,0,0,11.2170542636
04/02/07,PHX,0,0,23,15,16.0,5,7,0,0,0,AZ,0,0,7.58095238095
04/03/07,ANC,0,0,1,0,16.0,13,-1,41.91,0,0,AK,0,0,-18.5
04/03/07,ATL,0,0,8,4,16.0,16,0,0,0,0,GA,0,0,-0.478260869565
04/03/07,DEN,0,0,10,2,14.0,13,-6,0,0,0,CO,0,0,1.44615384615
04/03/07,DFW,0,0,17,11,16.0,16,4,0,0,0,TX,0,0,2.3
04/03/07,HNL,0,0,27,23,16.0,7,19,1.27,1,0,HI,0,0,6.0
04/03/07,LAX,0,0,28,19,16.0,2,11,0,0,0,CA,0,0,5.816
04/03/07,LGA,0,0,4,3,16.0,14,1,0,0,0,NY,0,0,-7.8023255814
04/03/07,MCO,0,0,22,17,16.0,11,12,0,0,0,FL,0,0,1.81333333333
04/03/07,ORD,0,0,-1,-5,16.0,22,-10,0,0,0,IL,0,0,3.20408163265
04/03/07,PHX,0,0,23,17,16.0,19,10,0,0,0,AZ,0,0,7.3652173913
04/04/07,ANC,0,0,3,2,14.0,23,1,0,0,0,AK,0,0,-23.0
04/04/07,ATL,0,0,22,18,13.0,16,12,2.79,1,0,GA,1,0,19.0405405405
04/04/07,DEN,0,0,16,6,11.0,6,-3,0,0,0,CO,0,0,13.9253731343
04/04/07,DFW,0,0,23,19,13.0,15,15,T,1,0,TX,1,0,10.7445255474
04/04/07,HNL,0,0,26,22,16.0,11,18,0,0,0,HI,0,0,7.72727272727
04/04/07,LAX,0,0,23,18,6.0,1,13,0,0,0,CA,0,0,7.66666666667
04/04/07,LGA,0,0,6,5,9.0,11,4,21.59,1,0,NY,0,0,30.1797752809
04/04/07,MCO,0,0,31,24,16.0,10,19,0,0,0,FL,0,0,9.76
04/04/07,ORD,0,0,2,0,16.0,33,-2,T,0,1,IL,0,0,22.9931034483
04/04/07,PHX,0,0,33,26,16.0,8,18,0,0,0,AZ,0,0,8.59090909091
04/05/07,ANC,0,0,2,0,12.0,29,-1,0,0,0,AK,0,0,-12.6
04/05/07,ATL,0,0,23,20,7.0,14,17,0,1,0,GA,0,0,1.64429530201
04/05/07,DEN,0,0,13,8,11.0,11,4,1.27,1,0,CO,1,0,13.96
04/05/07,DFW,0,0,29,26,13.0,11,21,0,0,0,TX,0,0,3.51773049645
04/05/07,HNL,0,0,28,26,16.0,9,23,0,0,0,HI,0,0,26.3043478261
04/05/07,LAX,0,0,20,16,16.0,5,12,0,0,0,CA,0,0,-0.450819672131
04/05/07,LGA,0,0,22,16,16.0,6,10,0,0,0,NY,0,0,24.375
04/05/07,MCO,0,0,34,28,15.0,10,21,0,0,0,FL,0,0,2.45205479452
04/05/07,ORD,0,0,19,14,16.0,17,9,T,1,0,IL,0,0,1.22448979592
04/05/07,PHX,0,0,30,25,16.0,18,19,0,0,0,AZ,0,0,5.37962962963
04/06/07,ANC,0,0,6,6,10.0,27,5,4.57,0,0,AK,0,0,52.25
04/06/07,ATL,0,0,31,26,14.0,11,20,0,0,0,GA,0,0,19.7569444444
04/06/07,DEN,0,0,24,17,11.0,8,9,0,0,0,CO,0,0,13.9453125
04/06/07,DFW,0,0,33,28,15.0,8,22,1.52,1,0,TX,1,0,46.425
04/06/07,HNL,0,0,30,27,16.0,16,24,0.25,1,0,HI,0,0,1.04347826087
04/06/07,LAX,0,0,21,18,9.0,2,14,0,0,0,CA,0,0,12.5583333333
04/06/07,LGA,0,0,21,18,6.0,9,16,58.17,1,0,NY,0,0,37.976744186
04/06/07,MCO,0,0,32,28,13.0,18,23,0,0,0,FL,0,0,18.0428571429
04/06/07,ORD,0,0,22,18,13.0,16,14,9.91,1,0,IL,1,0,37.3458646617
04/06/07,PHX,0,0,42,34,16.0,11,26,0,0,0,AZ,0,0,9.57692307692
04/07/07,ANC,0,0,9,7,7.0,3,4,0,0,0,AK,0,0,-9.90909090909
04/07/07,ATL,0,0,31,24,14.0,3,18,0,0,0,GA,0,0,-10.4307692308
04/07/07,DEN,0,0,31,22,11.0,6,14,1.27,1,0,CO,1,0,-2.29411764706
04/07/07,DFW,0,0,28,26,16.0,14,23,6.86,1,0,TX,0,0,-1.19512195122
04/07/07,HNL,0,0,31,27,16.0,20,23,T,1,0,HI,0,0,2.04166666667
04/07/07,LAX,0,0,29,24,8.0,2,19,0,0,0,CA,0,0,4.67768595041
04/07/07,LGA,0,0,22,20,13.0,9,18,1.78,1,0,NY,0,0,-10.0
04/07/07,MCO,0,0,30,27,12.0,8,24,6.35,1,0,FL,0,0,-3.2676056338
04/07/07,ORD,0,0,30,25,14.0,13,19,4.06,1,0,IL,1,0,-9.83760683761
04/07/07,PHX,0,0,47,38,16.0,11,28,0,0,0,AZ,0,0,4.73958333333
04/08/07,ANC,0,0,18,14,16.0,14,11,0,0,0,AK,0,0,15.7692307692
04/08/07,ATL,0,0,36,28,7.0,2,21,0,0,0,GA,0,0,1.63829787234
04/08/07,DEN,0,0,30,24,11.0,8,18,2.79,1,0,CO,0,0,21.4958677686
04/08/07,DFW,0,0,34,29,14.0,7,25,18.03,1,0,TX,1,0,5.44881889764
04/08/07,HNL,0,0,31,28,16.0,23,24,0,0,0,HI,0,0,19.2
04/08/07,LAX,0,0,28,24,12.0,3,19,0,0,0,CA,0,0,12.3359375
04/08/07,LGA,0,0,32,26,9.0,5,21,0.25,1,0,NY,0,0,8.06666666667
04/08/07,MCO,0,0,34,29,16.0,10,24,0,0,0,FL,0,0,7.75675675676
04/08/07,ORD,0,0,27,23,16.0,10,18,0.76,1,0,IL,0,0,0.852713178295
04/08/07,PHX,0,0,40,36,16.0,14,31,0.25,1,0,AZ,0,0,11.2424242424
04/09/07,ANC,0,0,13,11,16.0,26,9,0,0,0,AK,0,0,1.27272727273
04/09/07,ATL,0,0,34,27,8.0,2,19,0,0,0,GA,0,0,-1.60264900662
04/09/07,DEN,0,0,31,22,11.0,8,14,0,0,0,CO,0,0,-1.94029850746
04/09/07,DFW,0,0,32,27,15.0,5,22,8.38,0,0,TX,1,0,2.02205882353
04/09/07,HNL,0,0,32,28,16.0,21,24,0,0,0,HI,0,0,5.14285714286
04/09/07,LAX,0,0,33,27,16.0,3,21,0,0,0,CA,0,0,2.3037037037
04/09/07,LGA,0,0,28,24,16.0,6,21,0,0,0,NY,0,0,10.21875
04/09/07,MCO,0,0,34,28,16.0,11,25,0,0,0,FL,0,0,5.84722222222
04/09/07,ORD,0,0,32,24,16.0,7,17,0,0,0,IL,0,0,0.816326530612
04/09/07,PHX,0,0,42,36,16.0,8,30,0,0,0,AZ,0,0,-1.22641509434
04/10/07,ANC,0,0,15,11,16.0,27,8,0.51,0,0,AK,0,0,-7.33333333333
04/10/07,ATL,0,0,27,24,13.0,11,22,14.48,1,0,GA,0,0,7.65584415584
04/10/07,DEN,0,0,28,19,,11,10,0,0,0,CO,0,0,5.016
04/10/07,DFW,0,0,33,27,16.0,9,19,0,0,0,TX,0,0,2.98571428571
04/10/07,HNL,0,0,31,27,16.0,24,24,T,1,0,HI,0,0,3.04761904762
04/10/07,LAX,0,0,24,20,11.0,4,15,0,0,0,CA,0,0,6.06870229008
04/10/07,LGA,0,0,29,25,12.0,3,21,0,0,0,NY,0,0,-1.0
04/10/07,MCO,0,0,33,28,16.0,8,24,0.51,1,0,FL,0,0,4.85915492958
04/10/07,ORD,0,0,28,19,16.0,7,11,0,0,0,IL,0,0,4.25517241379
04/10/07,PHX,0,0,36,31,16.0,10,26,1.02,1,0,AZ,1,0,7.47222222222
04/11/07,ANC,0,0,7,3,16.0,10,1,0,0,0,AK,0,0,-23.0
04/11/07,ATL,0,0,21,11,16.0,5,3,0,0,0,GA,0,0,-0.176870748299
04/11/07,DEN,0,0,23,13,,16,4,0,0,0,CO,0,0,0.966101694915
04/11/07,DFW,1,0,28,21,12.0,4,13,0,0,0,TX,0,0,3.66911764706
04/11/07,HNL,1,0,26,22,8.0,19,18,96.77,1,0,HI,1,0,6.16666666667
04/11/07,LAX,1,0,21,17,5.0,1,12,0,0,0,CA,0,0,4.63492063492
04/11/07,LGA,0,0,13,11,16.0,6,7,0,0,0,NY,0,0,-15.4588235294
04/11/07,MCO,0,0,26,20,15.0,5,14,0,0,0,FL,0,0,3.81690140845
04/11/07,ORD,0,0,12,7,16.0,15,3,0.25,1,0,IL,0,0,-1.71223021583
04/11/07,PHX,0,0,34,26,16.0,4,18,0,0,0,AZ,0,0,-1.21698113208
04/12/07,ANC,0,0,4,2,15.0,18,1,0,0,0,AK,0,0,0.0
04/12/07,ATL,0,0,14,7,16.0,8,0,0,0,0,GA,0,0,6.62068965517
04/12/07,DEN,0,0,19,13,,19,7,0,0,0,CO,0,0,0.747826086957
04/12/07,DFW,0,0,18,9,16.0,3,1,0,0,0,TX,0,0,9.47328244275
04/12/07,HNL,0,0,27,24,14.0,25,22,12.7,1,0,HI,0,0,-3.75
04/12/07,LAX,0,0,28,18,16.0,0,8,0,0,0,CA,0,0,5.176
04/12/07,LGA,0,0,1,-1,16.0,16,-2,0,0,0,NY,0,0,29.2948717949
04/12/07,MCO,0,0,22,16,16.0,13,10,0,0,0,FL,0,0,0.428571428571
04/12/07,ORD,1,0,1,-2,9.0,9,-6,5.84,0,1,IL,0,0,38.8870967742
04/12/07,PHX,0,0,23,16,16.0,4,9,0,0,0,AZ,0,0,-2.07547169811
05/01/07,ANC,0,0,1,-3,12.0,35,-6,0,0,0,AK,0,0,12.3333333333
05/01/07,ATL,1,0,20,16,13.0,10,11,9.65,1,0,GA,0,0,49.25
05/01/07,DEN,1,0,-1,-6,6.0,16,-11,9.91,0,1,CO,0,0,59.446969697
05/01/07,DFW,1,0,22,17,8.0,6,12,0,0,0,TX,0,0,16.4714285714
05/01/07,HNL,0,0,28,25,16.0,24,22,0,1,0,HI,0,0,29.1153846154
05/01/07,LAX,0,0,18,14,16.0,11,9,0,0,0,CA,0,0,27.9920634921
05/01/07,LGA,0,0,17,14,13.0,9,12,0.76,1,0,NY,0,0,22.5411764706
05/01/07,MCO,0,0,27,22,16.0,13,18,0,0,0,FL,0,0,30.2676056338
05/01/07,ORD,0,0,10,8,12.0,13,6,0.76,1,0,IL,0,0,20.6357142857
05/01/07,PHX,0,0,17,13,16.0,14,8,T,1,0,AZ,0,0,18.7431192661
05/02/07,ANC,0,0,4,2,8.0,29,1,4.32,0,0,AK,0,0,-10.0
05/02/07,ATL,0,0,6,2,16.0,13,-2,0,0,0,GA,0,0,4.23134328358
05/02/07,DEN,0,0,14,7,11.0,13,-1,0,0,0,CO,0,0,8.992
05/02/07,DFW,0,0,19,11,13.0,3,3,0,0,0,TX,0,0,6.91851851852
05/02/07,HNL,0,0,26,22,16.0,6,18,1.02,1,0,HI,0,0,-11.2380952381
05/02/07,LAX,0,0,32,23,16.0,1,14,0,0,0,CA,0,0,9.81818181818
05/02/07,LGA,0,0,-8,-11,16.0,18,-13,0,0,0,NY,0,0,29.6627906977
05/02/07,MCO,0,0,13,11,16.0,11,10,0,1,0,FL,0,0,7.02777777778
05/02/07,ORD,0,0,-15,-19,16.0,18,-23,0,0,0,IL,0,0,36.1102941176
05/02/07,PHX,0,0,28,18,16.0,4,9,0,0,0,AZ,0,0,13.6
05/03/07,ANC,0,0,-1,-2,16.0,27,-2,10.67,0,0,AK,0,0,-7.75
05/03/07,ATL,0,0,16,8,16.0,10,0,0,0,0,GA,0,0,8.76712328767
05/03/07,DEN,0,0,15,8,11.0,10,1,0,0,0,CO,0,0,1.55555555556
05/03/07,DFW,0,0,21,11,16.0,3,1,0,0,0,TX,0,0,2.73571428571
05/03/07,HNL,0,0,27,23,16.0,8,20,T,0,0,HI,0,0,7.35
05/03/07,LAX,0,0,29,22,16.0,4,14,0,0,0,CA,0,0,-0.48
05/03/07,LGA,0,0,5,-1,14.0,16,-6,T,0,1,NY,0,0,17.3578947368
05/03/07,MCO,0,0,19,14,16.0,14,9,0,0,0,FL,0,0,7.87837837838
05/03/07,ORD,0,0,1,-3,16.0,20,-7,0,0,0,IL,0,0,12.8163265306
05/03/07,PHX,0,0,24,18,16.0,8,11,0,0,0,AZ,0,0,4.0625
05/04/07,ANC,0,0,2,1,5.0,18,1,0,0,0,AK,0,0,-11.3333333333
05/04/07,ATL,0,0,14,8,16.0,18,3,0,0,0,GA,0,0,15.3129251701
05/04/07,DEN,0,0,16,9,11.0,13,2,0,0,0,CO,0,0,1.28148148148
05/04/07,DFW,0,0,23,17,16.0,14,11,0,0,0,TX,0,0,12.6071428571
05/04/07,HNL,0,0,29,23,16.0,11,17,0,0,0,HI,0,0,5.0
05/04/07,LAX,0,0,23,18,5.0,3,14,0,0,0,CA,0,0,10.1181102362
05/04/07,LGA,0,0,7,4,16.0,15,1,T,0,1,NY,0,0,19.0967741935
05/04/07,MCO,0,0,28,22,16.0,11,18,1.27,1,0,FL,0,0,7.39726027397
05/04/07,ORD,0,0,4,1,16.0,25,-3,0,0,0,IL,0,0,24.2972972973
05/04/07,PHX,0,0,34,26,16.0,6,18,0,0,0,AZ,0,0,12.2543859649
05/05/07,ANC,0,0,6,3,15.0,19,1,0,0,0,AK,0,0,-10.8333333333
05/05/07,ATL,0,0,23,18,8.0,10,15,0.51,1,0,GA,1,0,7.53968253968
05/05/07,DEN,0,0,12,8,10.0,8,4,4.32,1,0,CO,1,0,40.7130434783
05/05/07,DFW,0,0,30,27,14.0,24,24,T,0,0,TX,0,0,7.384
05/05/07,HNL,0,0,29,26,16.0,13,22,T,1,0,HI,0,0,15.3913043478
05/05/07,LAX,0,0,21,17,16.0,4,13,0,0,0,CA,0,0,9.43859649123
05/05/07,LGA,0,0,23,17,16.0,7,11,0,0,0,NY,0,0,4.78873239437
05/05/07,MCO,0,0,33,27,16.0,10,21,0,0,0,FL,1,0,21.0845070423
05/05/07,ORD,0,0,19,16,16.0,19,12,T,0,0,IL,0,0,3.28571428571
05/05/07,PHX,0,0,27,22,16.0,23,17,0,0,0,AZ,0,0,8.67961165049
05/06/07,ANC,0,0,8,7,12.0,19,6,1.27,1,0,AK,0,0,42.4444444444
05/06/07,ATL,0,0,30,24,16.0,8,19,0.51,0,0,GA,0,0,9.1768707483
05/06/07,DEN,0,0,27,18,11.0,8,10,0,0,0,CO,1,0,3.89393939394
05/06/07,DFW,0,0,32,27,16.0,5,21,0,0,0,TX,0,0,9.08208955224
05/06/07,HNL,0,0,31,27,14.0,17,23,2.79,1,0,HI,0,0,13.2727272727
05/06/07,LAX,0,0,19,17,11.0,2,14,0,0,0,CA,0,0,6.04098360656
05/06/07,LGA,0,0,27,23,14.0,10,19,0,0,0,NY,0,0,2.69473684211
05/06/07,MCO,0,0,33,28,13.0,16,23,0,0,0,FL,0,0,11.1142857143
05/06/07,ORD,0,0,18,13,15.0,14,8,10.67,1,0,IL,0,0,3.21527777778
05/06/07,PHX,0,0,42,34,16.0,15,27,0,0,0,AZ,0,0,6.16346153846
05/07/07,ANC,0,0,11,8,10.0,5,5,0,0,0,AK,0,0,7.08333333333
05/07/07,ATL,0,0,32,24,10.0,2,17,0,0,0,GA,0,0,0.88
05/07/07,DEN,0,0,31,23,,10,16,0,0,0,CO,0,0,5.2015503876
05/07/07,DFW,0,0,30,26,12.0,11,22,29.97,1,0,TX,1,0,7.45588235294
05/07/07,HNL,0,0,31,28,16.0,22,24,0,0,0,HI,0,0,-2.65217391304
05/07/07,LAX,0,0,28,23,6.0,2,18,0,0,0,CA,0,0,8.6
05/07/07,LGA,0,0,26,23,6.0,8,19,33.02,1,0,NY,0,0,10.8860759494
05/07/07,MCO,0,0,30,27,10.0,5,24,17.27,1,0,FL,0,0,2.61643835616
05/07/07,ORD,0,0,32,27,15.0,13,22,0,0,0,IL,0,0,-2.48484848485
05/07/07,PHX,0,0,46,39,16.0,12,31,0,0,0,AZ,0,0,4.57547169811
05/08/07,ANC,0,0,14,12,16.0,24,10,0,0,0,AK,0,0,18.75
05/08/07,ATL,0,0,36,29,5.0,2,23,0,0,0,GA,0,0,17.487012987
05/08/07,DEN,0,0,32,24,11.0,10,17,26.16,1,0,CO,1,0,24.6029411765
05/08/07,DFW,0,0,35,30,16.0,8,24,T,1,0,TX,1,0,14.3703703704
05/08/07,HNL,0,0,32,28,16.0,22,25,0,0,0,HI,0,0,2.72
05/08/07,LAX,0,0,27,23,16.0,4,19,0,0,0,CA,0,0,28.6764705882
05/08/07,LGA,0,0,29,26,16.0,9,21,0,0,0,NY,0,0,12.7888888889
05/08/07,MCO,0,0,36,30,16.0,11,26,0,0,0,FL,0,0,12.2857142857
05/08/07,ORD,0,0,31,26,9.0,15,19,36.32,1,0,IL,1,0,52.964028777
05/08/07,PHX,0,0,36,31,16.0,11,27,0.51,1,0,AZ,0,0,18.962962963
05/09/07,ANC,0,0,13,11,16.0,19,9,0,0,0,AK,0,0,-6.55555555556
05/09/07,ATL,0,0,33,26,6.0,2,19,0,0,0,GA,0,0,0.535211267606
05/09/07,DEN,0,0,30,23,11.0,11,16,15.24,1,0,CO,1,0,7.0325203252
05/09/07,DFW,0,0,33,29,16.0,10,26,T,1,0,TX,1,0,15.162962963
05/09/07,HNL,0,0,31,27,16.0,14,23,T,1,0,HI,0,0,-0.55
05/09/07,LAX,0,0,29,24,16.0,3,19,0,0,0,CA,0,0,3.46456692913
05/09/07,LGA,0,0,26,22,16.0,5,18,0,0,0,NY,0,0,11.6263736264
05/09/07,MCO,0,0,33,28,15.0,10,24,0.25,1,0,FL,0,0,6.265625
05/09/07,ORD,0,0,32,26,13.0,10,19,T,1,0,IL,1,0,11.071942446
05/09/07,PHX,0,0,39,34,15.0,12,29,0,0,0,AZ,0,0,3.20952380952
05/10/07,ANC,0,0,11,8,16.0,31,6,1.52,0,0,AK,0,0,10.25
05/10/07,ATL,0,0,29,25,14.0,8,22,1.02,1,0,GA,0,0,6.49333333333
05/10/07,DEN,0,0,28,18,11.0,16,9,0,0,0,CO,0,0,10.9919354839
05/10/07,DFW,0,0,31,27,16.0,11,23,2.79,1,0,TX,0,0,4.99253731343
05/10/07,HNL,0,0,30,27,16.0,22,23,0.76,1,0,HI,0,0,8.22727272727
05/10/07,LAX,0,0,21,18,16.0,5,14,0,0,0,CA,0,0,5.55813953488
05/10/07,LGA,0,0,28,24,6.0,3,19,0,0,0,NY,0,0,3.84042553191
05/10/07,MCO,1,0,31,28,13.0,13,25,21.08,1,0,FL,0,0,28.1571428571
05/10/07,ORD,0,0,29,23,14.0,11,17,0,0,0,IL,0,0,18.1197183099
05/10/07,PHX,0,0,35,29,16.0,18,23,0,0,0,AZ,0,0,6.7962962963
05/11/07,ANC,0,0,5,4,13.0,24,4,0,0,0,AK,0,0,-9.5
05/11/07,ATL,0,0,23,13,15.0,3,3,0,0,0,GA,0,0,8.14473684211
05/11/07,DEN,0,0,8,3,,13,-1,0,0,0,CO,0,0,-1.0406504065
05/11/07,DFW,0,0,29,23,13.0,9,16,0,0,0,TX,0,0,6.30147058824
05/11/07,HNL,0,0,27,24,15.0,11,21,2.54,1,0,HI,0,0,-1.0
05/11/07,LAX,0,0,18,16,8.0,1,13,0,0,0,CA,0,0,-0.046511627907
05/11/07,LGA,0,0,14,11,16.0,7,7,0,0,0,NY,0,0,13.1086956522
05/11/07,MCO,0,0,25,19,16.0,8,14,0,0,0,FL,0,0,3.0985915493
05/11/07,ORD,0,0,12,8,16.0,26,3,T,0,0,IL,0,0,17.9785714286
05/11/07,PHX,0,0,34,26,16.0,5,18,0,0,0,AZ,0,0,-1.0
05/12/07,ANC,0,0,7,6,16.0,24,5,0,0,0,AK,0,0,-13.5
05/12/07,ATL,0,0,18,9,16.0,8,1,0,0,0,GA,0,0,10.9794520548
05/12/07,DEN,0,0,11,6,11.0,18,2,0,0,0,CO,0,0,6.87826086957
05/12/07,DFW,0,0,24,14,16.0,5,5,0,0,0,TX,0,0,12.6
05/12/07,HNL,1,0,26,23,12.0,28,19,25.91,1,0,HI,1,0,7.81818181818
05/12/07,LAX,0,0,25,18,13.0,2,11,0,0,0,CA,0,0,13.0322580645
05/12/07,LGA,0,0,1,-1,12.0,7,-2,0.51,0,1,NY,0,0,32.1264367816
05/12/07,MCO,0,0,22,16,16.0,6,11,0,0,0,FL,0,0,15.4324324324
